ena_project,ena_sample,ena_experiment,ena_run
PRJEB25997,ERS2399881,ERX2534490,ERR2515276
PRJEB25997,ERS2400379,ERX2534988,ERR2515780
PRJEB25997,ERS2400073,ERX2534682,ERR2515468
PRJEB25997,ERS2400276,ERX2534885,ERR2515677
PRJEB25997,ERS2400492,ERX2535101,ERR2515893
PRJEB25997,ERS2400461,ERX2535070,ERR2515862
PRJEB25997,ERS2399746,ERX2534355,ERR2515141
PRJEB25997,ERS2400366,ERX2534975,ERR2515767
PRJEB25997,ERS2400039,ERX2534648,ERR2515434
PRJEB25997,ERS2400034,ERX2534643,ERR2515429
PRJEB25997,ERS2399860,ERX2534469,ERR2515255
PRJEB25997,ERS2400651,ERX2535260,ERR2516052
PRJEB25997,ERS2399869,ERX2534478,ERR2515264
PRJEB25997,ERS2399985,ERX2534594,ERR2515380
PRJEB25997,ERS2399984,ERX2534593,ERR2515379
PRJEB25997,ERS2400673,ERX2535282,ERR2516074
PRJEB25997,ERS2400329,ERX2534938,ERR2515730
PRJEB25997,ERS2399773,ERX2534382,ERR2515168
PRJEB25997,ERS2400237,ERX2534846,ERR2515638
PRJEB25997,ERS2400085,ERX2534694,ERR2515480
PRJEB25997,ERS2400064,ERX2534673,ERR2515459
PRJEB25997,ERS2400035,ERX2534644,ERR2515430
PRJEB25997,ERS2400395,ERX2535004,ERR2515796
PRJEB25997,ERS2399742,ERX2534351,ERR2515137
PRJEB25997,ERS2400442,ERX2535051,ERR2515843
PRJEB25997,ERS2399901,ERX2534510,ERR2515296
PRJEB25997,ERS2400641,ERX2535250,ERR2516042
PRJEB25997,ERS2400061,ERX2534670,ERR2515456
PRJEB25997,ERS2400391,ERX2535000,ERR2515792
PRJEB25997,ERS2399781,ERX2534390,ERR2515176
PRJEB25997,ERS2399725,ERX2534334,ERR2515120
PRJEB25997,ERS2399944,ERX2534553,ERR2515339
PRJEB25997,ERS2400267,ERX2534876,ERR2515668
PRJEB25997,ERS2400162,ERX2534771,ERR2515563
PRJEB25997,ERS2400282,ERX2534891,ERR2515683
PRJEB25997,ERS2399812,ERX2534421,ERR2515207
PRJEB25997,ERS2399820,ERX2534429,ERR2515215
PRJEB25997,ERS2399788,ERX2534397,ERR2515183
PRJEB25997,ERS2399983,ERX2534592,ERR2515378
PRJEB25997,ERS2400631,ERX2535240,ERR2516032
PRJEB25997,ERS2400026,ERX2534635,ERR2515421
PRJEB25997,ERS2400368,ERX2534977,ERR2515769
PRJEB25997,ERS2400412,ERX2535021,ERR2515813
PRJEB25997,ERS2399993,ERX2534602,ERR2515388
PRJEB25997,ERS2400279,ERX2534888,ERR2515680
PRJEB25997,ERS2399964,ERX2534573,ERR2515359
PRJEB25997,ERS2400044,ERX2534653,ERR2515439
PRJEB25997,ERS2400287,ERX2534896,ERR2515688
PRJEB25997,ERS2400150,ERX2534759,ERR2515551
PRJEB25997,ERS2399941,ERX2534550,ERR2515336
PRJEB25997,ERS2400291,ERX2534900,ERR2515692
PRJEB25997,ERS2400173,ERX2534782,ERR2515574
PRJEB25997,ERS2399790,ERX2534399,ERR2515185
PRJEB25997,ERS2400264,ERX2534873,ERR2515665
PRJEB25997,ERS2399732,ERX2534341,ERR2515127
PRJEB25997,ERS2400488,ERX2535097,ERR2515889
PRJEB25997,ERS2399971,ERX2534580,ERR2515366
PRJEB25997,ERS2399997,ERX2534606,ERR2515392
PRJEB25997,ERS2399904,ERX2534513,ERR2515299
PRJEB25997,ERS2399912,ERX2534521,ERR2515307
PRJEB25997,ERS2400415,ERX2535024,ERR2515816
PRJEB25997,ERS2400583,ERX2535192,ERR2515984
PRJEB25997,ERS2400009,ERX2534618,ERR2515404
PRJEB25997,ERS2400572,ERX2535181,ERR2515973
PRJEB25997,ERS2400135,ERX2534744,ERR2515536
PRJEB25997,ERS2400097,ERX2534706,ERR2515492
PRJEB25997,ERS2400567,ERX2535176,ERR2515968
PRJEB25997,ERS2399998,ERX2534607,ERR2515393
PRJEB25997,ERS2400160,ERX2534769,ERR2515561
PRJEB25997,ERS2400670,ERX2535279,ERR2516071
PRJEB25997,ERS2400192,ERX2534801,ERR2515593
PRJEB25997,ERS2400306,ERX2534915,ERR2515707
PRJEB25997,ERS2400219,ERX2534828,ERR2515620
PRJEB25997,ERS2400101,ERX2534710,ERR2515496
PRJEB25997,ERS2399999,ERX2534608,ERR2515394
PRJEB25997,ERS2400115,ERX2534724,ERR2515516
PRJEB25997,ERS2400220,ERX2534829,ERR2515621
PRJEB25997,ERS2400580,ERX2535189,ERR2515981
PRJEB25997,ERS2400345,ERX2534954,ERR2515746
PRJEB25997,ERS2400512,ERX2535121,ERR2515913
PRJEB25997,ERS2400055,ERX2534664,ERR2515450
PRJEB25997,ERS2399849,ERX2534458,ERR2515244
PRJEB25997,ERS2399864,ERX2534473,ERR2515259
PRJEB25997,ERS2400031,ERX2534640,ERR2515426
PRJEB25997,ERS2399975,ERX2534584,ERR2515370
PRJEB25997,ERS2400451,ERX2535060,ERR2515852
PRJEB25997,ERS2400335,ERX2534944,ERR2515736
PRJEB25997,ERS2400134,ERX2534743,ERR2515535
PRJEB25997,ERS2399801,ERX2534410,ERR2515196
PRJEB25997,ERS2399945,ERX2534554,ERR2515340
PRJEB25997,ERS2400116,ERX2534725,ERR2515517
PRJEB25997,ERS2400029,ERX2534638,ERR2515424
PRJEB25997,ERS2400513,ERX2535122,ERR2515914
PRJEB25997,ERS2400258,ERX2534867,ERR2515659
PRJEB25997,ERS2399856,ERX2534465,ERR2515251
PRJEB25997,ERS2400638,ERX2535247,ERR2516039
PRJEB25997,ERS2400374,ERX2534983,ERR2515775
PRJEB25997,ERS2399962,ERX2534571,ERR2515357
PRJEB25997,ERS2400555,ERX2535164,ERR2515956
PRJEB25997,ERS2399846,ERX2534455,ERR2515241
PRJEB25997,ERS2400482,ERX2535091,ERR2515883
PRJEB25997,ERS2400033,ERX2534642,ERR2515428
PRJEB25997,ERS2400005,ERX2534614,ERR2515400
PRJEB25997,ERS2400076,ERX2534685,ERR2515471
PRJEB25997,ERS2400384,ERX2534993,ERR2515785
PRJEB25997,ERS2400081,ERX2534690,ERR2515476
PRJEB25997,ERS2400372,ERX2534981,ERR2515773
PRJEB25997,ERS2400215,ERX2534824,ERR2515616
PRJEB25997,ERS2400683,ERX2535292,ERR2516084
PRJEB25997,ERS2400163,ERX2534772,ERR2515564
PRJEB25997,ERS2400599,ERX2535208,ERR2516000
PRJEB25997,ERS2400154,ERX2534763,ERR2515555
PRJEB25997,ERS2399798,ERX2534407,ERR2515193
PRJEB25997,ERS2399972,ERX2534581,ERR2515367
PRJEB25997,ERS2400223,ERX2534832,ERR2515624
PRJEB25997,ERS2399776,ERX2534385,ERR2515171
PRJEB25997,ERS2400286,ERX2534895,ERR2515687
PRJEB25997,ERS2399769,ERX2534378,ERR2515164
PRJEB25997,ERS2400590,ERX2535199,ERR2515991
PRJEB25997,ERS2400014,ERX2534623,ERR2515409
PRJEB25997,ERS2400083,ERX2534692,ERR2515478
PRJEB25997,ERS2400295,ERX2534904,ERR2515696
PRJEB25997,ERS2399867,ERX2534476,ERR2515262
PRJEB25997,ERS2400435,ERX2535044,ERR2515836
PRJEB25997,ERS2399809,ERX2534418,ERR2515204
PRJEB25997,ERS2399767,ERX2534376,ERR2515162
PRJEB25997,ERS2400403,ERX2535012,ERR2515804
PRJEB25997,ERS2399968,ERX2534577,ERR2515363
PRJEB25997,ERS2400650,ERX2535259,ERR2516051
PRJEB25997,ERS2400506,ERX2535115,ERR2515907
PRJEB25997,ERS2400421,ERX2535030,ERR2515822
PRJEB25997,ERS2400317,ERX2534926,ERR2515718
PRJEB25997,ERS2400464,ERX2535073,ERR2515865
PRJEB25997,ERS2399885,ERX2534494,ERR2515280
PRJEB25997,ERS2400494,ERX2535103,ERR2515895
PRJEB25997,ERS2400018,ERX2534627,ERR2515413
PRJEB25997,ERS2400217,ERX2534826,ERR2515618
PRJEB25997,ERS2400099,ERX2534708,ERR2515494
PRJEB25997,ERS2400419,ERX2535028,ERR2515820
PRJEB25997,ERS2399911,ERX2534520,ERR2515306
PRJEB25997,ERS2400503,ERX2535112,ERR2515904
PRJEB25997,ERS2400527,ERX2535136,ERR2515928
PRJEB25997,ERS2399948,ERX2534557,ERR2515343
PRJEB25997,ERS2400041,ERX2534650,ERR2515436
PRJEB25997,ERS2399807,ERX2534416,ERR2515202
PRJEB25997,ERS2400363,ERX2534972,ERR2515764
PRJEB25997,ERS2400184,ERX2534793,ERR2515585
PRJEB25997,ERS2400629,ERX2535238,ERR2516030
PRJEB25997,ERS2400362,ERX2534971,ERR2515763
PRJEB25997,ERS2400090,ERX2534699,ERR2515485
PRJEB25997,ERS2400142,ERX2534751,ERR2515543
PRJEB25997,ERS2400568,ERX2535177,ERR2515969
PRJEB25997,ERS2400290,ERX2534899,ERR2515691
PRJEB25997,ERS2400056,ERX2534665,ERR2515451
PRJEB25997,ERS2400549,ERX2535158,ERR2515950
PRJEB25997,ERS2400347,ERX2534956,ERR2515748
PRJEB25997,ERS2399735,ERX2534344,ERR2515130
PRJEB25997,ERS2399852,ERX2534461,ERR2515247
PRJEB25997,ERS2400278,ERX2534887,ERR2515679
PRJEB25997,ERS2400469,ERX2535078,ERR2515870
PRJEB25997,ERS2399937,ERX2534546,ERR2515332
PRJEB25997,ERS2399928,ERX2534537,ERR2515323
PRJEB25997,ERS2399957,ERX2534566,ERR2515352
PRJEB25997,ERS2400499,ERX2535108,ERR2515900
PRJEB25997,ERS2400300,ERX2534909,ERR2515701
PRJEB25997,ERS2400043,ERX2534652,ERR2515438
PRJEB25997,ERS2399810,ERX2534419,ERR2515205
PRJEB25997,ERS2400260,ERX2534869,ERR2515661
PRJEB25997,ERS2400685,ERX2535294,ERR2516086
PRJEB25997,ERS2400202,ERX2534811,ERR2515603
PRJEB25997,ERS2400337,ERX2534946,ERR2515738
PRJEB25997,ERS2400210,ERX2534819,ERR2515611
PRJEB25997,ERS2400050,ERX2534659,ERR2515445
PRJEB25997,ERS2400344,ERX2534953,ERR2515745
PRJEB25997,ERS2400560,ERX2535169,ERR2515961
PRJEB25997,ERS2400273,ERX2534882,ERR2515674
PRJEB25997,ERS2399934,ERX2534543,ERR2515329
PRJEB25997,ERS2399987,ERX2534596,ERR2515382
PRJEB25997,ERS2400244,ERX2534853,ERR2515645
PRJEB25997,ERS2400262,ERX2534871,ERR2515663
PRJEB25997,ERS2400296,ERX2534905,ERR2515697
PRJEB25997,ERS2400376,ERX2534985,ERR2515777
PRJEB25997,ERS2399974,ERX2534583,ERR2515369
PRJEB25997,ERS2400285,ERX2534894,ERR2515686
PRJEB25997,ERS2400535,ERX2535144,ERR2515936
PRJEB25997,ERS2400247,ERX2534856,ERR2515648
PRJEB25997,ERS2400331,ERX2534940,ERR2515732
PRJEB25997,ERS2399760,ERX2534369,ERR2515155
PRJEB25997,ERS2400111,ERX2534720,ERR2515506
PRJEB25997,ERS2399871,ERX2534480,ERR2515266
PRJEB25997,ERS2399953,ERX2534562,ERR2515348
PRJEB25997,ERS2400581,ERX2535190,ERR2515982
PRJEB25997,ERS2400102,ERX2534711,ERR2515497
PRJEB25997,ERS2399989,ERX2534598,ERR2515384
PRJEB25997,ERS2400012,ERX2534621,ERR2515407
PRJEB25997,ERS2399736,ERX2534345,ERR2515131
PRJEB25997,ERS2400516,ERX2535125,ERR2515917
PRJEB25997,ERS2400602,ERX2535211,ERR2516003
PRJEB25997,ERS2400561,ERX2535170,ERR2515962
PRJEB25997,ERS2399724,ERX2534333,ERR2515119
PRJEB25997,ERS2400242,ERX2534851,ERR2515643
PRJEB25997,ERS2400450,ERX2535059,ERR2515851
PRJEB25997,ERS2400151,ERX2534760,ERR2515552
PRJEB25997,ERS2400666,ERX2535275,ERR2516067
PRJEB25997,ERS2399947,ERX2534556,ERR2515342
PRJEB25997,ERS2400414,ERX2535023,ERR2515815
PRJEB25997,ERS2399816,ERX2534425,ERR2515211
PRJEB25997,ERS2400455,ERX2535064,ERR2515856
PRJEB25997,ERS2400141,ERX2534750,ERR2515542
PRJEB25997,ERS2399916,ERX2534525,ERR2515311
PRJEB25997,ERS2400569,ERX2535178,ERR2515970
PRJEB25997,ERS2400458,ERX2535067,ERR2515859
PRJEB25997,ERS2399981,ERX2534590,ERR2515376
PRJEB25997,ERS2399828,ERX2534437,ERR2515223
PRJEB25997,ERS2400103,ERX2534712,ERR2515498
PRJEB25997,ERS2399829,ERX2534438,ERR2515224
PRJEB25997,ERS2399830,ERX2534439,ERR2515225
PRJEB25997,ERS2400265,ERX2534874,ERR2515666
PRJEB25997,ERS2400467,ERX2535076,ERR2515868
PRJEB25997,ERS2400269,ERX2534878,ERR2515670
PRJEB25997,ERS2399882,ERX2534491,ERR2515277
PRJEB25997,ERS2400400,ERX2535009,ERR2515801
PRJEB25997,ERS2399836,ERX2534445,ERR2515231
PRJEB25997,ERS2399952,ERX2534561,ERR2515347
PRJEB25997,ERS2399863,ERX2534472,ERR2515258
PRJEB25997,ERS2400547,ERX2535156,ERR2515948
PRJEB25997,ERS2400047,ERX2534656,ERR2515442
PRJEB25997,ERS2400390,ERX2534999,ERR2515791
PRJEB25997,ERS2400122,ERX2534731,ERR2515523
PRJEB25997,ERS2399814,ERX2534423,ERR2515209
PRJEB25997,ERS2400172,ERX2534781,ERR2515573
PRJEB25997,ERS2399906,ERX2534515,ERR2515301
PRJEB25997,ERS2400624,ERX2535233,ERR2516025
PRJEB25997,ERS2400222,ERX2534831,ERR2515623
PRJEB25997,ERS2400594,ERX2535203,ERR2515995
PRJEB25997,ERS2400373,ERX2534982,ERR2515774
PRJEB25997,ERS2400087,ERX2534696,ERR2515482
PRJEB25997,ERS2399888,ERX2534497,ERR2515283
PRJEB25997,ERS2399961,ERX2534570,ERR2515356
PRJEB25997,ERS2400689,ERX2535298,ERR2516090
PRJEB25997,ERS2399771,ERX2534380,ERR2515166
PRJEB25997,ERS2399872,ERX2534481,ERR2515267
PRJEB25997,ERS2400068,ERX2534677,ERR2515463
PRJEB25997,ERS2399851,ERX2534460,ERR2515246
PRJEB25997,ERS2400302,ERX2534911,ERR2515703
PRJEB25997,ERS2400536,ERX2535145,ERR2515937
PRJEB25997,ERS2400175,ERX2534784,ERR2515576
PRJEB25997,ERS2400456,ERX2535065,ERR2515857
PRJEB25997,ERS2400360,ERX2534969,ERR2515761
PRJEB25997,ERS2400308,ERX2534917,ERR2515709
PRJEB25997,ERS2400481,ERX2535090,ERR2515882
PRJEB25997,ERS2399726,ERX2534335,ERR2515121
PRJEB25997,ERS2400336,ERX2534945,ERR2515737
PRJEB25997,ERS2400489,ERX2535098,ERR2515890
PRJEB25997,ERS2400211,ERX2534820,ERR2515612
PRJEB25997,ERS2400022,ERX2534631,ERR2515417
PRJEB25997,ERS2399899,ERX2534508,ERR2515294
PRJEB25997,ERS2399728,ERX2534337,ERR2515123
PRJEB25997,ERS2399976,ERX2534585,ERR2515371
PRJEB25997,ERS2400170,ERX2534779,ERR2515571
PRJEB25997,ERS2400283,ERX2534892,ERR2515684
PRJEB25997,ERS2400138,ERX2534747,ERR2515539
PRJEB25997,ERS2399833,ERX2534442,ERR2515228
PRJEB25997,ERS2399779,ERX2534388,ERR2515174
PRJEB25997,ERS2400578,ERX2535187,ERR2515979
PRJEB25997,ERS2399791,ERX2534400,ERR2515186
PRJEB25997,ERS2399717,ERX2534326,ERR2515112
PRJEB25997,ERS2399748,ERX2534357,ERR2515143
PRJEB25997,ERS2400582,ERX2535191,ERR2515983
PRJEB25997,ERS2400182,ERX2534791,ERR2515583
PRJEB25997,ERS2399994,ERX2534603,ERR2515389
PRJEB25997,ERS2400166,ERX2534775,ERR2515567
PRJEB25997,ERS2400628,ERX2535237,ERR2516029
PRJEB25997,ERS2399909,ERX2534518,ERR2515304
PRJEB25997,ERS2399967,ERX2534576,ERR2515362
PRJEB25997,ERS2400623,ERX2535232,ERR2516024
PRJEB25997,ERS2400117,ERX2534726,ERR2515518
PRJEB25997,ERS2400001,ERX2534610,ERR2515396
PRJEB25997,ERS2400158,ERX2534767,ERR2515559
PRJEB25997,ERS2399857,ERX2534466,ERR2515252
PRJEB25997,ERS2400310,ERX2534919,ERR2515711
PRJEB25997,ERS2399822,ERX2534431,ERR2515217
PRJEB25997,ERS2400093,ERX2534702,ERR2515488
PRJEB25997,ERS2400606,ERX2535215,ERR2516007
PRJEB25997,ERS2400205,ERX2534814,ERR2515606
PRJEB25997,ERS2399950,ERX2534559,ERR2515345
PRJEB25997,ERS2400619,ERX2535228,ERR2516020
PRJEB25997,ERS2400473,ERX2535082,ERR2515874
PRJEB25997,ERS2400562,ERX2535171,ERR2515963
PRJEB25997,ERS2400380,ERX2534989,ERR2515781
PRJEB25997,ERS2399770,ERX2534379,ERR2515165
PRJEB25997,ERS2400263,ERX2534872,ERR2515664
PRJEB25997,ERS2400648,ERX2535257,ERR2516049
PRJEB25997,ERS2400600,ERX2535209,ERR2516001
PRJEB25997,ERS2400577,ERX2535186,ERR2515978
PRJEB25997,ERS2400548,ERX2535157,ERR2515949
PRJEB25997,ERS2400249,ERX2534858,ERR2515650
PRJEB25997,ERS2399995,ERX2534604,ERR2515390
PRJEB25997,ERS2400630,ERX2535239,ERR2516031
PRJEB25997,ERS2399722,ERX2534331,ERR2515117
PRJEB25997,ERS2399965,ERX2534574,ERR2515360
PRJEB25997,ERS2400354,ERX2534963,ERR2515755
PRJEB25997,ERS2400537,ERX2535146,ERR2515938
PRJEB25997,ERS2400502,ERX2535111,ERR2515903
PRJEB25997,ERS2399731,ERX2534340,ERR2515126
PRJEB25997,ERS2399794,ERX2534403,ERR2515189
PRJEB25997,ERS2400164,ERX2534773,ERR2515565
PRJEB25997,ERS2400551,ERX2535160,ERR2515952
PRJEB25997,ERS2400028,ERX2534637,ERR2515423
PRJEB25997,ERS2399823,ERX2534432,ERR2515218
PRJEB25997,ERS2400668,ERX2535277,ERR2516069
PRJEB25997,ERS2399752,ERX2534361,ERR2515147
PRJEB25997,ERS2400281,ERX2534890,ERR2515682
PRJEB25997,ERS2399712,ERX2534321,ERR2515107
PRJEB25997,ERS2400596,ERX2535205,ERR2515997
PRJEB25997,ERS2400533,ERX2535142,ERR2515934
PRJEB25997,ERS2400358,ERX2534967,ERR2515759
PRJEB25997,ERS2399826,ERX2534435,ERR2515221
PRJEB25997,ERS2399783,ERX2534392,ERR2515178
PRJEB25997,ERS2400227,ERX2534836,ERR2515628
PRJEB25997,ERS2400091,ERX2534700,ERR2515486
PRJEB25997,ERS2399915,ERX2534524,ERR2515310
PRJEB25997,ERS2399889,ERX2534498,ERR2515284
PRJEB25997,ERS2400213,ERX2534822,ERR2515614
PRJEB25997,ERS2400603,ERX2535212,ERR2516004
PRJEB25997,ERS2400233,ERX2534842,ERR2515634
PRJEB25997,ERS2400214,ERX2534823,ERR2515615
PRJEB25997,ERS2400323,ERX2534932,ERR2515724
PRJEB25997,ERS2400609,ERX2535218,ERR2516010
PRJEB25997,ERS2400046,ERX2534655,ERR2515441
PRJEB25997,ERS2399854,ERX2534463,ERR2515249
PRJEB25997,ERS2399768,ERX2534377,ERR2515163
PRJEB25997,ERS2400633,ERX2535242,ERR2516034
PRJEB25997,ERS2399951,ERX2534560,ERR2515346
PRJEB25997,ERS2400153,ERX2534762,ERR2515554
PRJEB25997,ERS2400532,ERX2535141,ERR2515933
PRJEB25997,ERS2400304,ERX2534913,ERR2515705
PRJEB25997,ERS2400232,ERX2534841,ERR2515633
PRJEB25997,ERS2400659,ERX2535268,ERR2516060
PRJEB25997,ERS2399955,ERX2534564,ERR2515350
PRJEB25997,ERS2399832,ERX2534441,ERR2515227
PRJEB25997,ERS2400348,ERX2534957,ERR2515749
PRJEB25997,ERS2400129,ERX2534738,ERR2515530
PRJEB25997,ERS2399714,ERX2534323,ERR2515109
PRJEB25997,ERS2400015,ERX2534624,ERR2515410
PRJEB25997,ERS2400514,ERX2535123,ERR2515915
PRJEB25997,ERS2400397,ERX2535006,ERR2515798
PRJEB25997,ERS2400656,ERX2535265,ERR2516057
PRJEB25997,ERS2399815,ERX2534424,ERR2515210
PRJEB25997,ERS2400662,ERX2535271,ERR2516063
PRJEB25997,ERS2400307,ERX2534916,ERR2515708
PRJEB25997,ERS2399787,ERX2534396,ERR2515182
PRJEB25997,ERS2400353,ERX2534962,ERR2515754
PRJEB25997,ERS2400190,ERX2534799,ERR2515591
PRJEB25997,ERS2399818,ERX2534427,ERR2515213
PRJEB25997,ERS2400401,ERX2535010,ERR2515802
PRJEB25997,ERS2399966,ERX2534575,ERR2515361
PRJEB25997,ERS2400589,ERX2535198,ERR2515990
PRJEB25997,ERS2400409,ERX2535018,ERR2515810
PRJEB25997,ERS2400140,ERX2534749,ERR2515541
PRJEB25997,ERS2399963,ERX2534572,ERR2515358
PRJEB25997,ERS2400189,ERX2534798,ERR2515590
PRJEB25997,ERS2399778,ERX2534387,ERR2515173
PRJEB25997,ERS2400463,ERX2535072,ERR2515864
PRJEB25997,ERS2400112,ERX2534721,ERR2515513
PRJEB25997,ERS2400143,ERX2534752,ERR2515544
PRJEB25997,ERS2400519,ERX2535128,ERR2515920
PRJEB25997,ERS2400393,ERX2535002,ERR2515794
PRJEB25997,ERS2400259,ERX2534868,ERR2515660
PRJEB25997,ERS2400595,ERX2535204,ERR2515996
PRJEB25997,ERS2400127,ERX2534736,ERR2515528
PRJEB25997,ERS2400375,ERX2534984,ERR2515776
PRJEB25997,ERS2400432,ERX2535041,ERR2515833
PRJEB25997,ERS2400309,ERX2534918,ERR2515710
PRJEB25997,ERS2400509,ERX2535118,ERR2515910
PRJEB25997,ERS2400145,ERX2534754,ERR2515546
PRJEB25997,ERS2400616,ERX2535225,ERR2516017
PRJEB25997,ERS2400187,ERX2534796,ERR2515588
PRJEB25997,ERS2400604,ERX2535213,ERR2516005
PRJEB25997,ERS2400396,ERX2535005,ERR2515797
PRJEB25997,ERS2400466,ERX2535075,ERR2515867
PRJEB25997,ERS2400257,ERX2534866,ERR2515658
PRJEB25997,ERS2399891,ERX2534500,ERR2515286
PRJEB25997,ERS2399940,ERX2534549,ERR2515335
PRJEB25997,ERS2400438,ERX2535047,ERR2515839
PRJEB25997,ERS2400080,ERX2534689,ERR2515475
PRJEB25997,ERS2399853,ERX2534462,ERR2515248
PRJEB25997,ERS2400266,ERX2534875,ERR2515667
PRJEB25997,ERS2400084,ERX2534693,ERR2515479
PRJEB25997,ERS2400622,ERX2535231,ERR2516023
PRJEB25997,ERS2399740,ERX2534349,ERR2515135
PRJEB25997,ERS2400235,ERX2534844,ERR2515636
PRJEB25997,ERS2400523,ERX2535132,ERR2515924
PRJEB25997,ERS2400644,ERX2535253,ERR2516045
PRJEB25997,ERS2400118,ERX2534727,ERR2515519
PRJEB25997,ERS2400196,ERX2534805,ERR2515597
PRJEB25997,ERS2400425,ERX2535034,ERR2515826
PRJEB25997,ERS2400663,ERX2535272,ERR2516064
PRJEB25997,ERS2400024,ERX2534633,ERR2515419
PRJEB25997,ERS2399804,ERX2534413,ERR2515199
PRJEB25997,ERS2400119,ERX2534728,ERR2515520
PRJEB25997,ERS2400159,ERX2534768,ERR2515560
PRJEB25997,ERS2400564,ERX2535173,ERR2515965
PRJEB25997,ERS2399949,ERX2534558,ERR2515344
PRJEB25997,ERS2400611,ERX2535220,ERR2516012
PRJEB25997,ERS2400355,ERX2534964,ERR2515756
PRJEB25997,ERS2400640,ERX2535249,ERR2516041
PRJEB25997,ERS2400459,ERX2535068,ERR2515860
PRJEB25997,ERS2399764,ERX2534373,ERR2515159
PRJEB25997,ERS2399927,ERX2534536,ERR2515322
PRJEB25997,ERS2400188,ERX2534797,ERR2515589
PRJEB25997,ERS2400654,ERX2535263,ERR2516055
PRJEB25997,ERS2400174,ERX2534783,ERR2515575
PRJEB25997,ERS2400239,ERX2534848,ERR2515640
PRJEB25997,ERS2400338,ERX2534947,ERR2515739
PRJEB25997,ERS2400411,ERX2535020,ERR2515812
PRJEB25997,ERS2400193,ERX2534802,ERR2515594
PRJEB25997,ERS2400208,ERX2534817,ERR2515609
PRJEB25997,ERS2399924,ERX2534533,ERR2515319
PRJEB25997,ERS2400078,ERX2534687,ERR2515473
PRJEB25997,ERS2400497,ERX2535106,ERR2515898
PRJEB25997,ERS2400016,ERX2534625,ERR2515411
PRJEB25997,ERS2400342,ERX2534951,ERR2515743
PRJEB25997,ERS2399936,ERX2534545,ERR2515331
PRJEB25997,ERS2400525,ERX2535134,ERR2515926
PRJEB25997,ERS2400183,ERX2534792,ERR2515584
PRJEB25997,ERS2400405,ERX2535014,ERR2515806
PRJEB25997,ERS2400434,ERX2535043,ERR2515835
PRJEB25997,ERS2400010,ERX2534619,ERR2515405
PRJEB25997,ERS2400324,ERX2534933,ERR2515725
PRJEB25997,ERS2400665,ERX2535274,ERR2516066
PRJEB25997,ERS2400318,ERX2534927,ERR2515719
PRJEB25997,ERS2399991,ERX2534600,ERR2515386
PRJEB25997,ERS2399757,ERX2534366,ERR2515152
PRJEB25997,ERS2400113,ERX2534722,ERR2515514
PRJEB25997,ERS2400346,ERX2534955,ERR2515747
PRJEB25997,ERS2400618,ERX2535227,ERR2516019
PRJEB25997,ERS2400471,ERX2535080,ERR2515872
PRJEB25997,ERS2400030,ERX2534639,ERR2515425
PRJEB25997,ERS2399930,ERX2534539,ERR2515325
PRJEB25997,ERS2399780,ERX2534389,ERR2515175
PRJEB25997,ERS2400388,ERX2534997,ERR2515789
PRJEB25997,ERS2400477,ERX2535086,ERR2515878
PRJEB25997,ERS2400517,ERX2535126,ERR2515918
PRJEB25997,ERS2400020,ERX2534629,ERR2515415
PRJEB25997,ERS2399978,ERX2534587,ERR2515373
PRJEB25997,ERS2399843,ERX2534452,ERR2515238
PRJEB25997,ERS2400570,ERX2535179,ERR2515971
PRJEB25997,ERS2399868,ERX2534477,ERR2515263
PRJEB25997,ERS2400167,ERX2534776,ERR2515568
PRJEB25997,ERS2400334,ERX2534943,ERR2515735
PRJEB25997,ERS2400063,ERX2534672,ERR2515458
PRJEB25997,ERS2400613,ERX2535222,ERR2516014
PRJEB25997,ERS2399738,ERX2534347,ERR2515133
PRJEB25997,ERS2400676,ERX2535285,ERR2516077
PRJEB25997,ERS2399720,ERX2534329,ERR2515115
PRJEB25997,ERS2400510,ERX2535119,ERR2515911
PRJEB25997,ERS2400530,ERX2535139,ERR2515931
PRJEB25997,ERS2400367,ERX2534976,ERR2515768
PRJEB25997,ERS2399855,ERX2534464,ERR2515250
PRJEB25997,ERS2400587,ERX2535196,ERR2515988
PRJEB25997,ERS2400667,ERX2535276,ERR2516068
PRJEB25997,ERS2399749,ERX2534358,ERR2515144
PRJEB25997,ERS2399942,ERX2534551,ERR2515337
PRJEB25997,ERS2400617,ERX2535226,ERR2516018
PRJEB25997,ERS2399758,ERX2534367,ERR2515153
PRJEB25997,ERS2399938,ERX2534547,ERR2515333
PRJEB25997,ERS2400246,ERX2534855,ERR2515647
PRJEB25997,ERS2399959,ERX2534568,ERR2515354
PRJEB25997,ERS2400357,ERX2534966,ERR2515758
PRJEB25997,ERS2400696,ERX2535305,ERR2516097
PRJEB25997,ERS2400053,ERX2534662,ERR2515448
PRJEB25997,ERS2400343,ERX2534952,ERR2515744
PRJEB25997,ERS2400176,ERX2534785,ERR2515577
PRJEB25997,ERS2400690,ERX2535299,ERR2516091
PRJEB25997,ERS2400071,ERX2534680,ERR2515466
PRJEB25997,ERS2400319,ERX2534928,ERR2515720
PRJEB25997,ERS2400508,ERX2535117,ERR2515909
PRJEB44577,ERS6403229,ERX5543888,
PRJEB44577,ERS6403585,ERX5544244,
PRJEB44577,ERS6403423,ERX5544082,
PRJEB44577,ERS6403391,ERX5544050,
PRJEB44577,ERS6403535,ERX5544194,
