#Sample.sample_id,Isolate.isolate_id,Seqrep.ena_run_accession,Isolate.ena_experiment_accession,Sample.ena_sample_accession,Sample.ena_study_accession,Pipeline_output,vcf
39892,39892,ERR551620,None,SAMEA2534074,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/92/39892,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39893,39893,ERR551623,None,SAMEA2534076,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/93/39893,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39893,39893,ERR551624,None,SAMEA2534076,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/93/39893,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39895,39895,ERR551627,None,SAMEA2534078,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/95/39895,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39898,39898,ERR551631,None,SAMEA2534081,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/98/39898,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39899,39899,ERR551632,None,SAMEA2534082,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/98/99/39899,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39900,39900,ERR551633,None,SAMEA2534083,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/00/39900,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39901,39901,ERR551634,None,SAMEA2534084,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/01/39901,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39901,39901,ERR551635,None,SAMEA2534084,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/01/39901,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39903,39903,ERR551644,None,SAMEA2534087,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/03/39903,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39903,39903,ERR551645,None,SAMEA2534087,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/03/39903,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39904,39904,ERR551642,None,SAMEA2534088,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/04/39904,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39904,39904,ERR551643,None,SAMEA2534088,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/04/39904,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39905,39905,ERR551646,None,SAMEA2534089,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/05/39905,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39907,39907,ERR551648,None,SAMEA2534091,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/07/39907,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39907,39907,ERR551649,None,SAMEA2534091,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/07/39907,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39908,39908,ERR551650,None,SAMEA2534092,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/08/39908,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39910,39910,ERR551652,None,SAMEA2534094,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/10/39910,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39911,39911,ERR551656,None,SAMEA2534095,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/11/39911,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39912,39912,ERR551657,None,SAMEA2534096,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/12/39912,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39913,39913,ERR551658,None,SAMEA2534097,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/13/39913,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39914,39914,ERR551659,None,SAMEA2534098,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/14/39914,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39914,39914,ERR551660,None,SAMEA2534098,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/14/39914,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39916,39916,ERR551662,None,SAMEA2534100,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/16/39916,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39917,39917,ERR551663,None,SAMEA2534101,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/17/39917,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39918,39918,ERR551664,None,SAMEA2534102,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/18/39918,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39919,39919,ERR551665,None,SAMEA2534103,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/19/39919,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39919,39919,ERR551666,None,SAMEA2534103,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/19/39919,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39920,39920,ERR551667,None,SAMEA2534104,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/20/39920,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39920,39920,ERR551668,None,SAMEA2534104,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/20/39920,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39921,39921,ERR551669,None,SAMEA2534105,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/21/39921,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39922,39922,ERR551670,None,SAMEA2534106,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/22/39922,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39924,39924,ERR551673,None,SAMEA2534108,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/24/39924,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39924,39924,ERR551674,None,SAMEA2534108,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/24/39924,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39924,39924,ERR551675,None,SAMEA2534108,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/24/39924,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39926,39926,ERR551672,None,SAMEA2534110,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/26/39926,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39929,39929,ERR551679,None,SAMEA2534113,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/29/39929,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39931,39931,ERR551684,None,SAMEA2534115,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/31/39931,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39936,39936,ERR551689,None,SAMEA2534121,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/36/39936,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39937,39937,ERR551690,None,SAMEA2534122,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/37/39937,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39938,39938,ERR551691,None,SAMEA2534123,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/38/39938,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39939,39939,ERR551692,None,SAMEA2534124,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/39/39939,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39940,39940,ERR551695,None,SAMEA2534125,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/40/39940,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39941,39941,ERR551693,None,SAMEA2534126,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/41/39941,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39941,39941,ERR551694,None,SAMEA2534126,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/41/39941,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39942,39942,ERR551696,None,SAMEA2534127,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/42/39942,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39943,39943,ERR551697,None,SAMEA2534128,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/43/39943,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39943,39943,ERR551698,None,SAMEA2534128,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/43/39943,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39944,39944,ERR551701,None,SAMEA2534129,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/44/39944,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39946,39946,ERR551703,None,SAMEA2534131,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/46/39946,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39949,39949,ERR551707,None,SAMEA2534134,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/49/39949,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39949,39949,ERR551708,None,SAMEA2534134,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/49/39949,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39951,39951,ERR551712,None,SAMEA2534136,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/51/39951,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39953,39953,ERR551714,None,SAMEA2534138,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/53/39953,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39955,39955,ERR551716,None,SAMEA2534140,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/55/39955,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39956,39956,ERR551715,None,SAMEA2534141,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/56/39956,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39957,39957,ERR551718,None,SAMEA2534142,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/57/39957,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39958,39958,ERR551719,None,SAMEA2534143,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/58/39958,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39959,39959,ERR551720,None,SAMEA2534144,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/59/39959,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39962,39962,ERR551723,None,SAMEA2534147,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/62/39962,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39963,39963,ERR551725,None,SAMEA2534148,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/63/39963,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39965,39965,ERR551726,None,SAMEA2534150,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/65/39965,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39965,39965,ERR551727,None,SAMEA2534150,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/65/39965,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39967,39967,ERR551730,None,SAMEA2534152,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/67/39967,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39967,39967,ERR551731,None,SAMEA2534152,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/67/39967,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39968,39968,ERR551732,None,SAMEA2534153,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/68/39968,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39969,39969,ERR551733,None,SAMEA2534154,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/69/39969,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39971,39971,ERR551735,None,SAMEA2534156,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/71/39971,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39971,39971,ERR551736,None,SAMEA2534156,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/71/39971,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39972,39972,ERR551737,None,SAMEA2534157,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/72/39972,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39972,39972,ERR551738,None,SAMEA2534157,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/72/39972,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
39973,39973,ERR551739,None,SAMEA2534158,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/73/39973,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39974,39974,ERR551741,None,SAMEA2534159,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/74/39974,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39976,39976,ERR551742,None,SAMEA2534161,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/76/39976,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39977,39977,ERR551743,None,SAMEA2534162,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/77/39977,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39977,39977,ERR551744,None,SAMEA2534162,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/77/39977,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39977,39977,ERR551745,None,SAMEA2534162,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/77/39977,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39979,39979,ERR551747,None,SAMEA2534164,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/79/39979,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39980,39980,ERR551751,None,SAMEA2534165,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/80/39980,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39981,39981,ERR551748,None,SAMEA2534166,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/81/39981,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39981,39981,ERR551749,None,SAMEA2534166,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/81/39981,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39981,39981,ERR551750,None,SAMEA2534166,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/81/39981,Pipelines/1_2_3/variant_call/0.7.3.ref.3/minos/final.vcf
39982,39982,ERR551752,None,SAMEA2534167,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/82/39982,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39983,39983,ERR551753,None,SAMEA2534168,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/83/39983,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39984,39984,ERR551754,None,SAMEA2534169,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/84/39984,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39985,39985,ERR551756,None,SAMEA2534170,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/85/39985,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39987,39987,ERR551757,None,SAMEA2534172,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/87/39987,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39987,39987,ERR551758,None,SAMEA2534172,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/87/39987,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39989,39989,ERR551761,None,SAMEA2534174,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/89/39989,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39991,39991,ERR551762,None,SAMEA2534176,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/91/39991,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39992,39992,ERR551763,None,SAMEA2534177,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/92/39992,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
39993,39993,ERR551767,None,SAMEA2534179,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/93/39993,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39993,39993,ERR551768,None,SAMEA2534179,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/93/39993,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39995,39995,ERR551770,None,SAMEA2534181,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/95/39995,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39995,39995,ERR551771,None,SAMEA2534181,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/95/39995,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
39996,39996,ERR551774,None,SAMEA2534183,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/96/39996,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39997,39997,ERR551778,None,SAMEA2534184,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/97/39997,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
39998,39998,ERR551775,None,SAMEA2534185,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/98/39998,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39998,39998,ERR551776,None,SAMEA2534185,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/98/39998,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39998,39998,ERR551777,None,SAMEA2534185,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/98/39998,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
39999,39999,ERR551779,None,SAMEA2534186,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/03/99/99/39999,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40000,40000,ERR551780,None,SAMEA2534187,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/00/40000,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
40000,40000,ERR551781,None,SAMEA2534187,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/00/40000,Pipelines/1_2/variant_call/0.8.3.ref.3/minos/final.vcf
40001,40001,ERR551783,None,SAMEA2534188,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/01/40001,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40003,40003,ERR551784,None,SAMEA2534190,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/03/40003,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
40006,40006,ERR551787,None,SAMEA2534193,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/06/40006,Pipelines/1/variant_call/0.7.3.ref.3/minos/final.vcf
40010,40010,ERR551793,None,SAMEA2534197,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/10/40010,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
40010,40010,ERR551794,None,SAMEA2534197,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/10/40010,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
40010,40010,ERR551795,None,SAMEA2534197,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/10/40010,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
40011,40011,ERR551796,None,SAMEA2534198,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/11/40011,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40013,40013,ERR551797,None,SAMEA2534200,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/13/40013,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
40013,40013,ERR551798,None,SAMEA2534200,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/13/40013,Pipelines/1_2/variant_call/0.7.3.ref.3/minos/final.vcf
40014,40014,ERR551801,None,SAMEA2534201,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/14/40014,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40015,40015,ERR551802,None,SAMEA2534202,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/15/40015,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40016,40016,ERR551803,None,SAMEA2534203,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/16/40016,Pipelines/1/variant_call/0.8.3.ref.3/minos/final.vcf
40018,40018,ERR551804,None,SAMEA2534205,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/18/40018,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
40018,40018,ERR551805,None,SAMEA2534205,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/18/40018,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
40018,40018,ERR551806,None,SAMEA2534205,None,/nfs/research/zi/jknaggs/tb/cryptic_ena/Clockwork_ena_tb/Pipeline_root/00/04/00/18/40018,Pipelines/1_2_3/variant_call/0.8.3.ref.3/minos/final.vcf
